id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_path
50948,Women,Apparel,Bottomwear,Jeans,Black,Winter,2011.0,Casual,Lee Women Black Jeans,dados/fashion-dataset-roupas/images/50948.jpg
57052,Women,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Elle Women Blue Dress,dados/fashion-dataset-roupas/images/57052.jpg
11319,Women,Apparel,Bottomwear,Capris,Blue,Fall,2011.0,Casual,United Colors of Benetton Women Washed Blue Capris,dados/fashion-dataset-roupas/images/11319.jpg
50963,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2013.0,Casual,Lee Womens Blue Jeggings,dados/fashion-dataset-roupas/images/50963.jpg
15083,Men,Apparel,Bottomwear,Churidar,Black,Fall,2011.0,Ethnic,Mother Earth Men Solid Black Churidar,dados/fashion-dataset-roupas/images/15083.jpg
39126,Women,Apparel,Bottomwear,Leggings,Yellow,Fall,2012.0,Casual,Aneri Women Yellow Leggings,dados/fashion-dataset-roupas/images/39126.jpg
24157,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,Aurelia Women Green Kurta,dados/fashion-dataset-roupas/images/24157.jpg
30817,Women,Apparel,Bottomwear,Leggings,Rust,Summer,2012.0,Ethnic,Fabindia Women Rust Leggings,dados/fashion-dataset-roupas/images/30817.jpg
5136,Women,Apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,Wrangler Women Yoke Tucks Checks Pink White Top,dados/fashion-dataset-roupas/images/5136.jpg
54984,Women,Apparel,Loungewear and Nightwear,Lounge Pants,Blue,Summer,2017.0,Casual,Femella Women Printed Blue Lounge Pants,dados/fashion-dataset-roupas/images/54984.jpg
33507,Women,Apparel,Bottomwear,Capris,White,Summer,2012.0,Casual,Doodle Kids Girl  White Capris,dados/fashion-dataset-roupas/images/33507.jpg
19516,Men,Apparel,Topwear,Sweaters,Black,Fall,2011.0,Casual,United Colors of Benetton Men Black  Sweater,dados/fashion-dataset-roupas/images/19516.jpg
46895,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Locomotive Men Blue Jeans,dados/fashion-dataset-roupas/images/46895.jpg
51999,Women,Apparel,Loungewear and Nightwear,Nightdress,Blue,Summer,2017.0,Casual,Inaya Women Blue Nightdress,dados/fashion-dataset-roupas/images/51999.jpg
31464,Women,Apparel,Bottomwear,Capris,Black,Summer,2012.0,Sports,Nike Women Training Green Capris,dados/fashion-dataset-roupas/images/31464.jpg
16034,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Highlander Men Stripes White Shirt,dados/fashion-dataset-roupas/images/16034.jpg
20915,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Deni Yo Men Washed Blue Jeans,dados/fashion-dataset-roupas/images/20915.jpg
41971,Girls,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Gini and Jony Girls Summer Up Blue Top,dados/fashion-dataset-roupas/images/41971.jpg
34901,Women,Apparel,Topwear,Dupatta,Olive,Summer,2012.0,Ethnic,Fabindia Olive Green Hand Printed Kota Dupatta,dados/fashion-dataset-roupas/images/34901.jpg
46835,Girls,Apparel,Bottomwear,Capris,Blue,Summer,2012.0,Casual,Gini and Jony Girls Blue Capri,dados/fashion-dataset-roupas/images/46835.jpg
8937,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2011.0,Formal,Scullers Men Scul Brown Trousers,dados/fashion-dataset-roupas/images/8937.jpg
27845,Women,Apparel,Topwear,Blazers,Black,Summer,2012.0,Formal,Scullers For Her Black Blazer,dados/fashion-dataset-roupas/images/27845.jpg
56810,Women,Apparel,Topwear,Kurtis,Red,Summer,2012.0,Ethnic,Aneri Women Red Kurti,dados/fashion-dataset-roupas/images/56810.jpg
50654,Men,Apparel,Loungewear and Nightwear,Lounge Shorts,Black,Winter,2016.0,Sports,Chromozome Men Black Lounge Shorts,dados/fashion-dataset-roupas/images/50654.jpg
45999,Women,Apparel,Saree,Sarees,Green,Summer,2012.0,Ethnic,Fabindia Green Self-Striped Saree,dados/fashion-dataset-roupas/images/45999.jpg
11243,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Flying Machine Women Lowrise Blue Jeans,dados/fashion-dataset-roupas/images/11243.jpg
52372,Women,Apparel,Loungewear and Nightwear,Nightdress,Green,Winter,2015.0,Casual,Red Rose Women Green Nightdress,dados/fashion-dataset-roupas/images/52372.jpg
51613,Women,Apparel,Bottomwear,Leggings,Blue,Fall,2012.0,Casual,Kraus Jeans Women Blue Leggings,dados/fashion-dataset-roupas/images/51613.jpg
6867,Women,Apparel,Topwear,Shirts,Grey,Summer,2011.0,Casual,Forever New Women Light Brown & Grey Striped Shirt,dados/fashion-dataset-roupas/images/6867.jpg
34277,Women,Apparel,Topwear,Dupatta,Off White,Summer,2012.0,Ethnic,Fabindia Women Kota Tepchi Off White Dupatta,dados/fashion-dataset-roupas/images/34277.jpg
26246,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Proline Men Green Polo Tshirt,dados/fashion-dataset-roupas/images/26246.jpg
20247,Women,Apparel,Topwear,Tops,Magenta,Summer,2012.0,Casual,Wrangler Women Striped Purple Top,dados/fashion-dataset-roupas/images/20247.jpg
27199,Women,Apparel,Bottomwear,Skirts,Grey,Summer,2012.0,Casual,Doodle Kids Girl Printed Grey Skirt,dados/fashion-dataset-roupas/images/27199.jpg
25767,Men,Apparel,Topwear,Suspenders,Black,Summer,2012.0,Formal,Lino Perros Men Black Suspenders,dados/fashion-dataset-roupas/images/25767.jpg
42211,Women,Apparel,Topwear,Tunics,Lavender,Summer,2012.0,Casual,Sepia Women Lavender Tunic,dados/fashion-dataset-roupas/images/42211.jpg
31110,Boys,Apparel,Bottomwear,Jeans,Grey,Summer,2012.0,Casual,Gini and Jony Boys Washed Grey Jeans,dados/fashion-dataset-roupas/images/31110.jpg
30826,Women,Apparel,Bottomwear,Churidar,Navy Blue,Summer,2012.0,Ethnic,Fabindia Women Navy Blue Mangalgiri Churidar,dados/fashion-dataset-roupas/images/30826.jpg
25774,Men,Apparel,Topwear,Suspenders,Beige,Summer,2012.0,Formal,Lino Perros Men Beige Suspenders,dados/fashion-dataset-roupas/images/25774.jpg
10011,Men,Apparel,Bottomwear,Track Pants,Grey Melange,Summer,2012.0,Sports,Nike Men Grey Melange Track Pants,dados/fashion-dataset-roupas/images/10011.jpg
15088,Men,Apparel,Topwear,Kurtis,Black,Fall,2011.0,Ethnic,Mother Earth Men Printed Black Kurtis,dados/fashion-dataset-roupas/images/15088.jpg
39174,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Aneri Women Blue Printed Kurta,dados/fashion-dataset-roupas/images/39174.jpg
10406,Women,Apparel,Dress,Dresses,Grey,Fall,2011.0,Casual,United Colors of Benetton Women Solid Grey Dresses,dados/fashion-dataset-roupas/images/10406.jpg
31128,Girls,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Gini and Jony Girls Printed Teal Dress,dados/fashion-dataset-roupas/images/31128.jpg
2704,Girls,Apparel,Dress,Dresses,White,Summer,2011.0,Casual,Disney Kids Girl's White Pooh Kidswear,dados/fashion-dataset-roupas/images/2704.jpg
15749,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2011.0,Casual,Highlander Men Solid Navy Blue Trousers,dados/fashion-dataset-roupas/images/15749.jpg
40146,Girls,Apparel,Bottomwear,Capris,Black,Summer,2012.0,Casual,Gini and Jony Girls Elasticated Black Capris,dados/fashion-dataset-roupas/images/40146.jpg
34931,Women,Apparel,Topwear,Dupatta,Mustard,Summer,2012.0,Ethnic,Fabindia Mustard Dupatta,dados/fashion-dataset-roupas/images/34931.jpg
32644,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Sports,Nike Men Knit Black Track Pants,dados/fashion-dataset-roupas/images/32644.jpg
18205,Men,Apparel,Topwear,Jackets,Navy Blue,Fall,2011.0,Casual,Probase Men Solid Navy Blue Jacket,dados/fashion-dataset-roupas/images/18205.jpg
46121,Women,Apparel,Topwear,Jackets,Black,Summer,2015.0,Casual,Wildcraft Women Black Jacket,dados/fashion-dataset-roupas/images/46121.jpg
26890,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Jealous 21 Women Printed Pink Top,dados/fashion-dataset-roupas/images/26890.jpg
47658,Women,Apparel,Bottomwear,Skirts,Purple,Summer,2012.0,Casual,Femella Women Purple & Black Skirt,dados/fashion-dataset-roupas/images/47658.jpg
17154,Men,Apparel,Topwear,Jackets,Navy Blue,Winter,2016.0,Casual,U.S. Polo Assn. Men Solid Navy Blue Jacket,dados/fashion-dataset-roupas/images/17154.jpg
34300,Women,Apparel,Topwear,Dupatta,Green,Summer,2012.0,Ethnic,Fabindia Women Green Tussar Dupatta,dados/fashion-dataset-roupas/images/34300.jpg
26372,Women,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Formal,Arrow Woman Check Grey Trousers,dados/fashion-dataset-roupas/images/26372.jpg
49758,Women,Apparel,Bottomwear,Leggings,Beige,Summer,2012.0,Casual,Vishudh Beige Leggings,dados/fashion-dataset-roupas/images/49758.jpg
32634,Women,Apparel,Bottomwear,Track Pants,Grey,Summer,2012.0,Sports,Nike Women Legend Slim Poly Grey Track Pants,dados/fashion-dataset-roupas/images/32634.jpg
19333,Women,Apparel,Topwear,Jackets,Navy Blue,Fall,2011.0,Casual,United Colors of Benetton Women Solid Navy Blue Jacket,dados/fashion-dataset-roupas/images/19333.jpg
4827,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2011.0,Sports,ADIDAS Men's Woven Black White Track Pant,dados/fashion-dataset-roupas/images/4827.jpg
59662,Women,Apparel,Saree,Sarees,Multi,Fall,2012.0,Ethnic,FNF Multi Colour Evening Wear Sari,dados/fashion-dataset-roupas/images/59662.jpg
43495,Men,Apparel,Topwear,Tshirts,Brown,Summer,2012.0,Casual,French Connection Men Brown Printed T-shirt,dados/fashion-dataset-roupas/images/43495.jpg
33967,Women,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Femella Women Black Top,dados/fashion-dataset-roupas/images/33967.jpg
39146,Women,Apparel,Apparel Set,Kurta Sets,Purple,Fall,2012.0,Ethnic,Aneri Women Purple Ombre Churidar Kurta & Dupatta Set,dados/fashion-dataset-roupas/images/39146.jpg
59615,Women,Apparel,Saree,Sarees,Green,Fall,2012.0,Ethnic,FNF Green Collection for Wedding Sari,dados/fashion-dataset-roupas/images/59615.jpg
57971,Women,Apparel,Saree,Sarees,Rust,Fall,2012.0,Ethnic,Prafful Rust Printed Sari,dados/fashion-dataset-roupas/images/57971.jpg
5017,Women,Apparel,Bottomwear,Capris,Pink,Summer,2016.0,Casual,Levis Kids Girl's Alicia Pink Kidswear,dados/fashion-dataset-roupas/images/5017.jpg
27411,Women,Apparel,Loungewear and Nightwear,Lounge Pants,Maroon,Winter,2015.0,Casual,Jockey Women Maroon Lounge Pants,dados/fashion-dataset-roupas/images/27411.jpg
6935,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Tantra Men's Cool Blue T-shirt,dados/fashion-dataset-roupas/images/6935.jpg
9769,Men,Apparel,Bottomwear,Tracksuits,Navy Blue,Fall,2011.0,Casual,ADIDAS Men Navy Blue Tracksuit,dados/fashion-dataset-roupas/images/9769.jpg
6864,Women,Apparel,Bottomwear,Skirts,White,Summer,2011.0,Casual,Forever New Women's Printed White Skirt,dados/fashion-dataset-roupas/images/6864.jpg
59748,Women,Apparel,Loungewear and Nightwear,Nightdress,Cream,Summer,2017.0,Casual,Avirate Cream Nightdress,dados/fashion-dataset-roupas/images/59748.jpg
26364,Women,Apparel,Bottomwear,Skirts,Grey,Summer,2012.0,Formal,Arrow Woman Grey Skirt,dados/fashion-dataset-roupas/images/26364.jpg
52402,Women,Apparel,Loungewear and Nightwear,Nightdress,Lavender,Winter,2015.0,Casual,Red Rose Women Lavender Nightdress,dados/fashion-dataset-roupas/images/52402.jpg
7879,Men,Apparel,Bottomwear,Shorts,Grey,Fall,2011.0,Sports,Proline Men Grey Comfort Fit Sports Shorts,dados/fashion-dataset-roupas/images/7879.jpg
12537,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Casual,Puma Men Solid Grey Track Pants,dados/fashion-dataset-roupas/images/12537.jpg
31130,Girls,Apparel,Dress,Dresses,Pink,Summer,2012.0,Casual,Gini and Jony Girls Printed Pink Dress,dados/fashion-dataset-roupas/images/31130.jpg
5162,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Ed Hardy Men's Skull Collage Off White T-shirt,dados/fashion-dataset-roupas/images/5162.jpg
8493,Women,Apparel,Bottomwear,Skirts,Black,Fall,2011.0,Casual,Forever New Women Black Skirts,dados/fashion-dataset-roupas/images/8493.jpg
55805,Women,Apparel,Loungewear and Nightwear,Night suits,Pink,Summer,2017.0,Casual,SDL by Sweet Dreams Women Pink & Black Printed Night Suit S11-3134,dados/fashion-dataset-roupas/images/55805.jpg
21910,Women,Apparel,Apparel Set,Kurta Sets,Red,Fall,2011.0,Ethnic,Biba Women Red Printed Churidar Kurta with Dupatta,dados/fashion-dataset-roupas/images/21910.jpg
23047,Women,Apparel,Topwear,Sweaters,Charcoal,Fall,2011.0,Casual,Arrow Woman Charcoal Solid Sweater,dados/fashion-dataset-roupas/images/23047.jpg
44304,Men,Apparel,Bottomwear,Shorts,Grey,Summer,2012.0,Casual,Indian Terrain Men Grey Shorts,dados/fashion-dataset-roupas/images/44304.jpg
9173,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Bao Blue Jeans,dados/fashion-dataset-roupas/images/9173.jpg
53027,Women,Apparel,Saree,Sarees,Multi,Fall,2012.0,Ethnic,FNF Multi Coloured Printed Sari,dados/fashion-dataset-roupas/images/53027.jpg
31869,Women,Apparel,Topwear,Dupatta,Blue,Fall,2012.0,Ethnic,Fabindia Women Blue Dupatta,dados/fashion-dataset-roupas/images/31869.jpg
41653,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Mark Taylor Men Blue Striped Shirt,dados/fashion-dataset-roupas/images/41653.jpg
34257,Men,Apparel,Bottomwear,Tracksuits,Charcoal,Summer,2013.0,Sports,Proline Men Charcoal Tracksuit,dados/fashion-dataset-roupas/images/34257.jpg
48387,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,French Connection Men Blue Jeans,dados/fashion-dataset-roupas/images/48387.jpg
18169,Girls,Apparel,Dress,Dresses,Pink,Fall,2011.0,Casual,Doodle Kids Girls Party Frock Pink Dress,dados/fashion-dataset-roupas/images/18169.jpg
31161,Boys,Apparel,Topwear,Blazers,Navy Blue,Summer,2012.0,Casual,Gini and Jony Boys Printed Navy Blue Blazer,dados/fashion-dataset-roupas/images/31161.jpg
50669,Men,Apparel,Loungewear and Nightwear,Lounge Pants,Multi,Summer,2018.0,Casual,Chromozome Men Assorted Checked Pyjamas S-5264,dados/fashion-dataset-roupas/images/50669.jpg
22063,Women,Apparel,Topwear,Kurtas,White,Fall,2011.0,Ethnic,Vishudh Women Printed White and Navy Blue Kurta,dados/fashion-dataset-roupas/images/22063.jpg
11582,Women,Apparel,Topwear,Kurtis,White,Summer,2011.0,Ethnic,W Women Printed White Kurtis,dados/fashion-dataset-roupas/images/11582.jpg
34990,Women,Apparel,Saree,Sarees,Grey,Summer,2012.0,Ethnic,Fabindia H& Printed Grey Cotton Mull Sari,dados/fashion-dataset-roupas/images/34990.jpg
26985,Women,Apparel,Bottomwear,Shorts,Pink,Summer,2012.0,Casual,Jealous 21 Women Pink Shorts,dados/fashion-dataset-roupas/images/26985.jpg
32581,Women,Apparel,Dress,Dresses,Pink,Summer,2012.0,Casual,ONLY Women Pink Dotted Print Dress,dados/fashion-dataset-roupas/images/32581.jpg
57925,Women,Apparel,Bottomwear,Leggings,Charcoal,Fall,2012.0,Casual,Femella Women Charcoal Leggings,dados/fashion-dataset-roupas/images/57925.jpg
16253,Women,Apparel,Bottomwear,Stockings,Grey,Fall,2011.0,Casual,United Colors of Benetton Women Solid Grey Stockings,dados/fashion-dataset-roupas/images/16253.jpg
26508,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2013.0,Casual,Arrow Sport Men Brown Trousers,dados/fashion-dataset-roupas/images/26508.jpg
18512,Men,Apparel,Topwear,Jackets,Red,Fall,2011.0,Casual,C Vox Men Red Jacket,dados/fashion-dataset-roupas/images/18512.jpg
41314,Women,Apparel,Bottomwear,Leggings,Black,Fall,2012.0,Casual,Aurelia Women Black Leggings,dados/fashion-dataset-roupas/images/41314.jpg
5559,Men,Apparel,Topwear,Jackets,Yellow,Summer,2011.0,Casual,Reebok Men Reversible Blue & Yellow Jacket,dados/fashion-dataset-roupas/images/5559.jpg
1758,Men,Apparel,Topwear,Jackets,White,Fall,2010.0,Sports,Lotto Men White Collared Jacket,dados/fashion-dataset-roupas/images/1758.jpg
3345,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Myntra Men's Executive White T-shirt,dados/fashion-dataset-roupas/images/3345.jpg
51590,Women,Apparel,Bottomwear,Jeggings,Navy Blue,Summer,2012.0,Casual,Wrangler Women Navy Blue Jeggings,dados/fashion-dataset-roupas/images/51590.jpg
55803,Women,Apparel,Loungewear and Nightwear,Night suits,Purple,Summer,2017.0,Casual,SDL by Sweet Dreams Women Purple Printed Night Suit S11-3127,dados/fashion-dataset-roupas/images/55803.jpg
59656,Women,Apparel,Saree,Sarees,Blue,Fall,2012.0,Ethnic,FNF Blue & White Printed Sari,dados/fashion-dataset-roupas/images/59656.jpg
27936,Women,Apparel,Bottomwear,Jeans,Grey,Summer,2012.0,Casual,Jealous 21 Women Grey Magic Colour Jeans,dados/fashion-dataset-roupas/images/27936.jpg
13300,Men,Apparel,Bottomwear,Shorts,Beige,Fall,2011.0,Casual,Gini and Jony Men Solid Beige Shorts,dados/fashion-dataset-roupas/images/13300.jpg
54686,Women,Apparel,Apparel Set,Kurta Sets,Yellow,Fall,2012.0,Ethnic,Shree Women Yellow & Brown Printed Salwar Suit with Dupatta,dados/fashion-dataset-roupas/images/54686.jpg
6501,Men,Apparel,Topwear,Jackets,White,Summer,2011.0,Casual,ADIDAS Men Chrome White Jacket,dados/fashion-dataset-roupas/images/6501.jpg
14985,Men,Apparel,Topwear,Sweatshirts,Blue,Fall,2011.0,Casual,ADIDAS Men Printed Blue Sweatshirts,dados/fashion-dataset-roupas/images/14985.jpg
33720,Women,Apparel,Bottomwear,Leggings,Green,Fall,2012.0,Casual,Pieces Women Green Leggings,dados/fashion-dataset-roupas/images/33720.jpg
34052,Boys,Apparel,Bottomwear,Capris,Yellow,Summer,2012.0,Casual,Gini and Jony Boys Yellow 3/4 Length Pants,dados/fashion-dataset-roupas/images/34052.jpg
23024,Women,Apparel,Topwear,Tunics,Pink,Summer,2011.0,Ethnic,Global Desi Women Pink Tunic,dados/fashion-dataset-roupas/images/23024.jpg
14619,Women,Apparel,Bottomwear,Stockings,Grey,Summer,2011.0,Casual,United Colors of Benetton Women Solid Grey Stockings,dados/fashion-dataset-roupas/images/14619.jpg
22625,Men,Apparel,Topwear,Sweaters,Black,Fall,2011.0,Sports,Nike Men Solid Black Sweater,dados/fashion-dataset-roupas/images/22625.jpg
50652,Men,Apparel,Loungewear and Nightwear,Lounge Shorts,Grey Melange,Winter,2016.0,Casual,Chromozome Men Grey Lounge Shorts,dados/fashion-dataset-roupas/images/50652.jpg
20371,Women,Apparel,Bottomwear,Capris,Black,Fall,2011.0,Sports,Urban Yoga Women Solid Black Capris,dados/fashion-dataset-roupas/images/20371.jpg
47064,Women,Apparel,Bottomwear,Patiala,Orange,Summer,2012.0,Ethnic,Shree Women Orange & Red Patiala,dados/fashion-dataset-roupas/images/47064.jpg
53820,Women,Apparel,Topwear,Kurtis,Turquoise Blue,Fall,2012.0,Ethnic,Ayaany Women Turquoise Blue Kurti,dados/fashion-dataset-roupas/images/53820.jpg
51598,Women,Apparel,Bottomwear,Jeggings,Blue,Summer,2012.0,Casual,Wrangler Women Blue Jeggings,dados/fashion-dataset-roupas/images/51598.jpg
25783,Men,Apparel,Topwear,Suspenders,Black,Summer,2012.0,Formal,Arrow Men Black & Beige Suspenders,dados/fashion-dataset-roupas/images/25783.jpg
19242,Women,Apparel,Bottomwear,Capris,Grey,Fall,2011.0,Casual,Puma Women Grey Capri Pants,dados/fashion-dataset-roupas/images/19242.jpg
59973,Women,Apparel,Dress,Dresses,Navy Blue,Fall,2012.0,Casual,Avirate Women Navy Blue Dress,dados/fashion-dataset-roupas/images/59973.jpg
55797,Women,Apparel,Loungewear and Nightwear,Nightdress,Green,Summer,2017.0,Casual,SDL by Sweet Dreams Women Pista Green Nightdress,dados/fashion-dataset-roupas/images/55797.jpg
52982,Women,Apparel,Saree,Sarees,Green,Fall,2012.0,Ethnic,FNF Green Sari,dados/fashion-dataset-roupas/images/52982.jpg
40275,Men,Apparel,Bottomwear,Trousers,Beige,Summer,2012.0,Casual,Scullers Men Beige Trousers,dados/fashion-dataset-roupas/images/40275.jpg
49647,Women,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Mineral Blue & Green Printed Dress,dados/fashion-dataset-roupas/images/49647.jpg
35437,Girls,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Casual,Doodle Girls Washed Black Shorts,dados/fashion-dataset-roupas/images/35437.jpg
46342,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Locomotive Men Blue Jeans,dados/fashion-dataset-roupas/images/46342.jpg
37537,Boys,Apparel,Socks,Booties,Yellow,Summer,2012.0,Casual,Madagascar 3 Infant Boys Yellow Booties,dados/fashion-dataset-roupas/images/37537.jpg
59613,Women,Apparel,Saree,Sarees,Green,Summer,2012.0,Ethnic,FNF Green Wedding Collection Sari,dados/fashion-dataset-roupas/images/59613.jpg
26259,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2012.0,Sports,Proline Men Navy Track Pants,dados/fashion-dataset-roupas/images/26259.jpg
29172,Girls,Apparel,Bottomwear,Skirts,Pink,Summer,2012.0,Casual,United Colors of Benetton Kids Girls Printed Pink Skirt,dados/fashion-dataset-roupas/images/29172.jpg
12292,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Genesis Men Check Blue Shirts,dados/fashion-dataset-roupas/images/12292.jpg
11524,Men,Apparel,Topwear,Sweatshirts,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Blue Sweatshirt,dados/fashion-dataset-roupas/images/11524.jpg
52406,Women,Apparel,Loungewear and Nightwear,Nightdress,Red,Winter,2015.0,Casual,Red Rose Women Red Nightdress,dados/fashion-dataset-roupas/images/52406.jpg
30912,Women,Apparel,Topwear,Kurtis,Blue,Summer,2012.0,Ethnic,Fabindia Women Blue Solid Kurti,dados/fashion-dataset-roupas/images/30912.jpg
32246,Women,Apparel,Bottomwear,Patiala,Pink,Summer,2012.0,Ethnic,Fabindia Women Pink Patiala,dados/fashion-dataset-roupas/images/32246.jpg
27015,Women,Apparel,Bottomwear,Jeans,White,Summer,2012.0,Casual,Jealous 21 Women White Jeans,dados/fashion-dataset-roupas/images/27015.jpg
43304,Women,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,United Colors of Benetton Women White Shirt,dados/fashion-dataset-roupas/images/43304.jpg
30929,Women,Apparel,Bottomwear,Skirts,Grey,Summer,2012.0,Ethnic,Fabindia Women Grey Skirt,dados/fashion-dataset-roupas/images/30929.jpg
30914,Women,Apparel,Topwear,Kurtis,Purple,Summer,2012.0,Ethnic,Fabindia Women Purple Kurti,dados/fashion-dataset-roupas/images/30914.jpg
49786,Women,Apparel,Loungewear and Nightwear,Night suits,Black,Summer,2012.0,Casual,Little Miss Intimates Black & White Pyjama Set,dados/fashion-dataset-roupas/images/49786.jpg
15333,Men,Apparel,Bottomwear,Shorts,Black,Winter,2012.0,Sports,Nike Men Solid Black Shorts,dados/fashion-dataset-roupas/images/15333.jpg
29020,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2013.0,Sports,ADIDAS Men Grey Track Pants,dados/fashion-dataset-roupas/images/29020.jpg
4911,Women,Apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,Levis Kids Girl's Dionne Pink Kidswear,dados/fashion-dataset-roupas/images/4911.jpg
9454,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,John Miller Men White Check Shirt,dados/fashion-dataset-roupas/images/9454.jpg
41798,Women,Apparel,Dress,Dresses,Pink,Summer,2012.0,Casual,Remanika Women Printed Pink Dress,dados/fashion-dataset-roupas/images/41798.jpg
25785,Men,Apparel,Topwear,Suspenders,Blue,Summer,2012.0,Formal,Arrow Men Blue Suspenders,dados/fashion-dataset-roupas/images/25785.jpg
14549,Women,Apparel,Topwear,Kurtis,Black,Fall,2011.0,Ethnic,Vishudh Women Golden Print Black Kurtis,dados/fashion-dataset-roupas/images/14549.jpg
59654,Women,Apparel,Saree,Sarees,Purple,Fall,2012.0,Ethnic,FNF Purple Evening Wear Sari,dados/fashion-dataset-roupas/images/59654.jpg
59745,Women,Apparel,Loungewear and Nightwear,Nightdress,Cream,Summer,2014.0,Casual,Avirate Cream Babydoll Nightdress,dados/fashion-dataset-roupas/images/59745.jpg
35049,Women,Apparel,Bottomwear,Patiala,White,Fall,2012.0,Ethnic,Fabindia Women White Printed Patiala,dados/fashion-dataset-roupas/images/35049.jpg
25775,Men,Apparel,Topwear,Suspenders,Black,Summer,2012.0,Formal,Lino Perros Men Black Suspenders,dados/fashion-dataset-roupas/images/25775.jpg
28966,Women,Apparel,Apparel Set,Kurta Sets,Blue,Summer,2012.0,Ethnic,Biba Women Blue Printed Salwar Suit with Dupatta,dados/fashion-dataset-roupas/images/28966.jpg
16282,Men,Apparel,Topwear,Sweatshirts,White,Fall,2011.0,Casual,Superman Men White Sweatshirt,dados/fashion-dataset-roupas/images/16282.jpg
58001,Women,Apparel,Dress,Dresses,Black,Fall,2012.0,Casual,Latin Quarters Women Black Printed Dress,dados/fashion-dataset-roupas/images/58001.jpg
36263,Men,Apparel,Loungewear and Nightwear,Night suits,Navy Blue,Summer,2016.0,Casual,SDL by Sweet Dreams Men Navy Blue Pyjama Set,dados/fashion-dataset-roupas/images/36263.jpg
20197,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,Wrangler Men Printed Grey Sweatshirt,dados/fashion-dataset-roupas/images/20197.jpg
31112,Boys,Apparel,Bottomwear,Capris,Yellow,Summer,2012.0,Casual,Gini and Jony Boys Yellow 3/4 Length Pants,dados/fashion-dataset-roupas/images/31112.jpg
55799,Women,Apparel,Loungewear and Nightwear,Nightdress,White,Summer,2017.0,Casual,SDL by Sweet Dreams Women Pink Nightdress,dados/fashion-dataset-roupas/images/55799.jpg
57964,Women,Apparel,Saree,Sarees,Brown,Fall,2012.0,Ethnic,Prafful Brown Printed Sari,dados/fashion-dataset-roupas/images/57964.jpg
40923,Boys,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Gini and Jony Boys Jeans Blue Jeans,dados/fashion-dataset-roupas/images/40923.jpg
33222,Women,Apparel,Topwear,Tunics,Brown,Summer,2012.0,Casual,Sepia Women Brown Tunic,dados/fashion-dataset-roupas/images/33222.jpg
33958,Women,Apparel,Bottomwear,Leggings,Blue,Summer,2012.0,Casual,Femella Women Blue Leggings,dados/fashion-dataset-roupas/images/33958.jpg
17996,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2010.0,Sports,Puma Men Wind Navy Blue Track Pant,dados/fashion-dataset-roupas/images/17996.jpg
